iteration,seed,algorithm,final_objective_value,n_iter_opt,x0,x1
85,85,GA,2.910825899196952e-09,501,9.785391776653574,1.0219312767195806e-05
86,86,GA,1.1276226268770068e-08,501,15.807842090876406,6.3259741204155105e-06
87,87,GA,1.0824350818034446e-08,501,29.583154465845862,3.380341672973087e-06
88,88,GA,1.6699074933065118e-07,501,7.558081062096665,1.3230868505657414e-05
89,89,GA,1.1099793372905772e-08,501,5.363567435098222e-06,18.64430739198011
90,90,GA,1.0681894236266685e-08,501,3.3532554954977138e-06,29.821765784058016
91,91,GA,1.3066115028915487e-06,501,1.4974042624818782e-05,6.678374383440599
92,92,GA,1.0914936076464205e-08,501,22.347474782235672,4.4747785140244146e-06
93,93,GA,2.8570531621923547e-09,501,9.776374296263764,1.0228740797976917e-05
94,94,GA,7.930612497305256e-10,501,1.0636607802667408e-05,9.401468420241816
95,95,GA,1.0315308362400666e-08,501,74.7200564191376,1.3383196913943787e-06
96,96,GA,1.1172557367803991e-08,501,18.625144964963567,5.369040282047851e-06
97,97,GA,2.072906820452169e-09,501,1.1416028264884679e-05,8.759614540046812
98,98,GA,1.1161651938564221e-08,501,5.6706843548140406e-06,17.634555856581702
99,99,GA,1.076318999198823e-08,501,26.696533907677292,3.7458046182282163e-06
100,100,GA,1.1553903742834978e-09,501,9.47740110676043,1.0551411619517611e-05
101,101,GA,9.789685907870529e-09,501,1.1813617318248203e-05,8.464807652365643
102,102,GA,1.463928322133931e-08,501,1.1955008332180427e-05,8.364696369409527
103,103,GA,6.3707836803423755e-09,501,9.595328832165687e-06,10.421737421999197
104,104,GA,1.0976168572703985e-08,501,3.3835720747997048e-06,29.554063195055775
105,105,GA,1.0431969506449422e-08,501,50.7180404017826,1.9716735560000346e-06
106,106,GA,1.0396363490476616e-08,501,8.470071043451506e-06,11.806112355492889
107,107,GA,1.051832819502645e-08,501,39.079225064192855,2.5589043747272555e-06
108,108,GA,1.0588133458301188e-08,501,2.896668655547943e-06,34.52239377980741
109,109,GA,7.601960458636354e-09,501,10.630129619036898,9.407395877701614e-06
110,110,GA,1.0358247263515315e-08,501,59.409982351737476,1.6832115205952023e-06
111,111,GA,2.519532325686811e-07,501,1.352611275279638e-05,7.393125014599505
112,112,GA,1.0201016174258846e-08,501,99.99194718672521,1.0000805372176953e-06
113,113,GA,1.0860907971301697e-08,501,12.481529310793412,8.011838762453867e-06
114,114,GA,1.2525613780677839e-08,501,2.8485507341563487e-06,35.10402164276938
115,115,GA,2.6158286207776897e-09,501,8.724248201854257,1.1462318641395863e-05
116,116,GA,1.0396910386452509e-08,501,8.361322572432761e-06,11.95983046906501
117,117,GA,1.0964521623826617e-08,501,21.22137286074984,4.712230476629461e-06
118,118,GA,1.0209472595872858e-08,501,1.0419353343256638e-06,95.97524626822516
119,119,GA,1.1181264689929911e-08,501,17.32851490077983,5.7708368343063696e-06
120,120,GA,1.0399644748544565e-08,501,1.9688773889126196e-06,50.79029267278176
121,121,GA,1.0416367663268719e-08,501,48.52932094256935,2.0606099169992263e-06
122,122,GA,1.1291978594667116e-08,501,7.326787941229162e-06,13.648477144710178
123,123,GA,1.0842089347876344e-08,501,12.453359772826001,8.029961836333916e-06
124,124,GA,1.0708672322954575e-08,501,29.696273217495747,3.367442358336585e-06
125,125,GA,1.0112767690594662e-08,501,8.516582219191662e-06,11.741799201030464
126,126,GA,1.0479773039200303e-08,501,2.3707654288700767e-06,42.18046996589328
127,127,GA,1.043056760117793e-08,501,46.94540513329844,2.1301337909891538e-06
128,128,GA,1.0292678730463242e-08,501,1.1716647276485265e-06,85.34929186281731
129,129,GA,2.603309897134153e-06,501,1.5723172497921266e-05,6.360152140806702
130,130,GA,1.1261810700636566e-08,501,6.228067996159944e-06,16.056343644925978
131,131,GA,2.0906609307328208e-08,501,1.2089076463004865e-05,8.272079507054354
132,132,GA,1.0255491865256144e-08,501,1.2694032195911333e-06,78.77717533451192
133,133,GA,8.21775832487274e-09,501,10.846638684941787,9.219563656904702e-06
134,134,GA,4.855022003851186e-09,501,9.910632701949324e-06,10.09030557515529
135,135,GA,1.0932892793210012e-08,501,21.92614877964788,4.560764752718558e-06
136,136,GA,1.446992268080505e-07,501,1.3133810607428123e-05,7.613933050351628
137,137,GA,1.6339218641731074e-07,501,1.321592882628089e-05,7.566629143906484
138,138,GA,1.8264626109446647e-05,501,5.427999959406508,1.8423870707099865e-05
139,139,GA,1.0216433531083893e-08,501,1.0597034876772683e-06,94.36584628427974
140,140,GA,1.0952014605255756e-08,501,21.49452901407163,4.65234664456432e-06
141,141,GA,1.9018799194389603e-08,501,1.2056635916156462e-05,8.294190336191805
142,142,GA,1.1316028936152128e-08,501,14.867406055085974,6.7261228739080525e-06
143,143,GA,8.836810956312548e-09,501,9.04570199492757e-06,11.05510625941321
144,144,GA,7.242838278548997e-08,501,1.2705624731208681e-05,7.870535483905767
145,145,GA,1.071202310553197e-08,501,3.4989103618629837e-06,28.580326420306196
146,146,GA,5.381405473215734e-08,501,15.830168038970937,6.31574944003398e-06
147,147,GA,5.058100600281046e-09,501,8.60790363066653,1.1617269876829466e-05
148,148,GA,1.020104503850572e-08,501,99.97765869651228,1.0002234628183663e-06
149,149,GA,1.0335735829675995e-08,501,61.047257560451705,1.6380714022102313e-06
150,150,GA,1.0957456863565265e-08,501,3.7204793838271e-06,26.878636380398518
151,151,GA,7.943154494191303e-09,501,10.813639099185941,9.247580671106655e-06
152,152,GA,9.084059303161257e-09,501,11.204358497051754,8.925098204641669e-06
153,153,GA,1.1180965149563891e-08,501,5.717862844446005e-06,17.48899639575868
154,154,GA,1.020101877797463e-08,501,1.0000934603724638e-06,99.99065483068401
155,155,GA,1.0227180604411525e-08,501,88.53282648121592,1.1295245388023403e-06
156,156,GA,1.0270568126383928e-08,501,74.41514966074594,1.3438123882466359e-06
157,157,GA,1.0939685735921112e-08,501,4.593313913696958e-06,21.77077426571308
158,158,GA,1.1260649091472145e-08,501,16.11039016179545,6.207183272495979e-06
159,159,GA,9.694186096897081e-11,25,1.1075203258973498e-05,9.02921987731022
160,160,GA,1.1096848311029191e-10,501,9.204977871931975,1.0863709809034635e-05
161,161,GA,1.0471747902851376e-08,501,43.276770600364394,2.310713234040996e-06
162,162,GA,5.0749123826556623e-08,501,11.211876993938889,8.92093335541028e-06
163,163,GA,1.4851072859510095e-06,501,6.619775997502978,1.510637243426314e-05
164,164,GA,6.720180139407316e-07,501,1.4315557415594725e-05,6.986281357309238
165,165,GA,1.0441042943081142e-08,501,45.84161346112742,2.181424091154967e-06
166,166,GA,5.3785225158806035e-09,501,9.785059018927637e-06,10.219662370361064
167,167,GA,1.0441139856242927e-08,501,45.831650096757414,2.1818983123031015e-06
168,168,GA,1.0443293980081303e-08,501,1.9099758661849626e-06,52.35708003129126
169,169,GA,1.1110351820910849e-08,501,5.30832478765732e-06,18.838246723725685
170,170,GA,1.0975972878723498e-08,501,20.97732203730423,4.767052949895874e-06
171,171,GA,1.113485348451308e-08,501,18.06316532756672,5.536128257011045e-06
172,172,GA,1.0201041430265088e-08,501,1.0002055010143372e-06,99.97945367298382
173,173,GA,1.1145471770468136e-08,501,20.112389775240736,4.972115536729344e-06
174,174,GA,1.0901944835853127e-08,501,12.546291678082655,7.97048260115162e-06
175,175,GA,9.812249376979617e-08,501,1.2885333071722639e-05,7.760766955623276
176,176,GA,1.0361808945880664e-08,501,55.773302291233,1.7929725427276832e-06
177,177,GA,5.030993866734344e-08,501,7.996006630826154,1.2506243261862922e-05
178,178,GA,1.6797987029731919e-09,501,1.0444106069238374e-05,9.574777942681823
179,179,GA,1.1110355774332495e-08,501,5.4152395333618436e-06,18.466404025522206
180,180,GA,1.0347339517097832e-08,501,1.6105478111056275e-06,62.09096997134656
181,181,GA,1.0601953131663658e-08,501,33.724691998672085,2.9651875025561904e-06
182,182,GA,1.077944369123964e-08,501,26.14986532976698,3.824111470516693e-06
183,183,GA,1.5806837734068207e-09,501,9.556984591620493,1.0463551340015578e-05
184,184,GA,1.0396919015653612e-08,501,1.7246410286024932e-06,57.983486685627746
185,185,GA,7.048694256634863e-09,501,10.57691013919525,9.454557045370495e-06
186,186,GA,1.0675168674268766e-08,501,3.320713464011872e-06,30.114010451268996
187,187,GA,1.0149454327105868e-07,501,1.29061113726516e-05,7.748271934108981
188,188,GA,1.0077370369349731e-08,501,8.568088858314825e-06,11.671312362443151
189,189,GA,1.1155121349971703e-08,501,4.8540751742799924e-06,20.600985278563993
190,190,GA,1.0218175265866573e-08,501,1.0849908981342314e-06,92.16667178684105
191,191,GA,1.2246105299543573e-08,501,59.50734477360293,1.6803914411949146e-06
192,192,GA,9.553389641589124e-09,501,11.415958488982175,8.759668340228406e-06
193,193,GA,1.0619222460564446e-08,501,32.79101642338389,3.049615777363291e-06
194,194,GA,1.120537087917151e-06,501,1.4819548426512923e-05,6.747902151609554
195,195,GA,9.482278530784932e-09,501,11.097326537420834,9.010945615738682e-06
196,196,GA,1.036033760616685e-08,501,1.1736899415091144e-06,85.20232730425758
197,197,GA,1.1315697431954996e-08,501,14.286951627533853,6.99939375292703e-06
198,198,GA,1.0205938374217939e-08,501,97.61383337241178,1.0244449638454503e-06
199,199,GA,1.131714739935314e-08,501,6.971383612473681e-06,14.34435418032615
200,200,GA,8.92364068034448e-09,501,11.14059549486399,8.97618078330888e-06
201,201,GA,8.75518060797724e-09,501,10.925858899556019,9.152791376600237e-06
202,202,GA,1.0488212187331e-08,501,41.45978613389337,2.4119757798437353e-06
203,203,GA,9.579924288280124e-09,501,11.42323170828176,8.754059775179162e-06
204,204,GA,5.0356142892934606e-08,501,1.2506726382446295e-05,7.995704104538542
205,205,GA,1.1066585526748982e-08,501,12.867202426517197,7.771687340467553e-06
206,206,GA,1.0734556010616832e-08,501,27.718415000837464,3.607709890979094e-06
207,207,GA,6.395376142853028e-09,501,9.590407484183645e-06,10.427085511712962
208,208,GA,1.1314066900061045e-08,501,14.948024188242137,6.689847343018998e-06
209,209,GA,1.1309023046516213e-08,501,6.617643754884823e-06,15.11111864510793
210,210,GA,1.1261315393792907e-08,501,16.0646263588148,6.2248568834422815e-06
211,211,GA,1.0204550999998458e-08,501,1.0175781885960311e-06,98.27254676183492
212,212,GA,1.0586540750499888e-08,501,2.890920933412759e-06,34.591053256875746
213,213,GA,1.0220887334351446e-08,501,91.04111575603507,1.0984048159953075e-06
214,214,GA,1.5794268257025837e-08,501,13.835544661484874,7.228245424220745e-06
215,215,GA,1.114440370626866e-08,501,5.583728798086548e-06,17.909180499128862
216,216,GA,1.5535398834789211e-09,501,8.799705562096712,1.1364012741567008e-05
217,217,GA,1.2023056620957174e-08,501,1.188356897866281e-05,8.414969932664812
218,218,GA,1.0455746292519843e-08,501,1.3389488426951156e-06,74.6844333348192
219,219,GA,2.6102014200243747e-06,501,6.358866921013126,1.5726163696798414e-05
220,220,GA,1.3925784595964706e-09,501,1.0501407890054132e-05,9.522532411522217
221,221,GA,5.880329545921703e-09,501,8.600877084769358,1.1627017749384194e-05
222,222,GA,7.440873839647164e-09,501,8.617768524255217,1.1603335344132824e-05
223,223,GA,8.068879418022173e-09,501,10.778602429693697,9.277786681824922e-06
224,224,GA,9.614944555603336e-09,501,11.447143060031033,8.735804054509151e-06
225,225,GA,1.0564233305653364e-08,501,2.782460086392995e-06,35.93941938913423
226,226,GA,1.0413382471607072e-08,501,2.0459842279743916e-06,48.8762320360762
227,227,GA,1.0316780150017153e-08,501,63.631320810249875,1.5715531084675472e-06
228,228,GA,1.0309831509022787e-08,501,65.04840731137853,1.5373165461463408e-06
229,229,GA,1.1236605019845088e-08,501,7.429188649409194e-06,13.460419732203418
230,230,GA,1.0714387715521682e-08,501,28.4873242293457,3.5103331989807994e-06
231,231,GA,1.051233268400926e-08,501,2.5264126556336593e-06,39.58184800535773
232,232,GA,8.41780554897122e-11,32,1.0880740806879047e-05,9.190571754444806
233,233,GA,1.0650831091728046e-08,501,3.1897509044984693e-06,31.350358836959728
234,234,GA,4.6692947649976215e-11,11,9.067929010681253,1.1027935130908258e-05
235,235,GA,2.2208783274450127e-08,501,5.391475953220666e-06,18.549751139750903
236,236,GA,4.773289407674533e-07,501,1.4035574287715065e-05,7.1247999450310004
237,237,GA,1.4612114110577432e-07,501,7.610148671069399,1.3140349016320025e-05
238,238,GA,1.0332973288471003e-08,501,60.56073386538816,1.6512349439892548e-06
239,239,GA,3.086529231026649e-09,501,1.1497945226655058e-05,8.69721153379175
240,240,GA,1.1782162071110692e-08,501,20.127775349652435,4.968121601903148e-06
241,241,GA,1.1079385712479755e-08,501,19.018809307695236,5.25795872703973e-06
242,242,GA,1.1149238633922704e-08,501,5.440867427469277e-06,18.37931563943029
243,243,GA,1.0201091176196029e-08,501,99.95483372528494,1.0004518668136337e-06
244,244,GA,1.1109510815901908e-08,501,12.982061030541953,7.702937125207546e-06
245,245,GA,1.0211836513614089e-08,501,94.90975965295179,1.0536324225395636e-06
246,246,GA,1.0478717045228821e-08,501,2.360240349069011e-06,42.36861083390808
247,247,GA,6.889680721727707e-08,501,1.2675875378714668e-05,7.8889061628578965
248,248,GA,1.7896449765956392e-09,501,9.594259416230178,1.0422899053015054e-05
249,249,GA,1.0686560815354546e-08,501,29.748576483319273,3.3615111668649612e-06
250,250,GA,1.0201201568992183e-08,501,99.90026333971645,1.0009983623548943e-06
251,251,GA,1.0201089794836302e-08,501,99.96031437480667,1.0003971122307245e-06
252,252,GA,1.0911547324841999e-09,501,1.1307878183707347e-05,8.843385935547992
253,253,GA,8.646100830059754e-09,501,11.036303855495436,9.061025880730925e-06
254,254,GA,4.522391157229079e-09,501,1.0938288535912617e-05,9.142811777275188
255,255,GA,3.82231646300907e-07,501,7.219605116546105,1.3851218043109821e-05
256,256,GA,1.1317571788336922e-08,501,14.787993943601936,6.762242415056266e-06
257,257,GA,5.3258133248331835e-08,501,7.9768704202826095,1.2536254270366687e-05
258,258,GA,1.0347500343159138e-08,501,1.566219805738308e-06,63.84763855426587
259,259,GA,6.635150120383552e-09,501,9.541743486845732e-06,10.480265255432906
260,260,GA,1.0648035026619165e-08,501,3.1893215460784663e-06,31.354630922868676
261,261,GA,1.115953251646785e-08,501,5.659930050546175e-06,17.668062872068084
262,262,GA,1.5583011815924115e-07,501,7.585198108144126,1.3183515713008136e-05
263,263,GA,3.3765481373266736e-08,501,18.836932573147003,5.30792052735056e-06
264,264,GA,1.0581579247385597e-08,501,2.8668075372143535e-06,34.88200678910072
265,265,GA,1.2953055909054174e-09,501,8.847896871333933,1.1301943353495484e-05
266,266,GA,3.1048173587255035e-10,501,8.957370714811098,1.116399032810579e-05
267,267,GA,1.1295933067452983e-08,501,13.918000756458937,7.184939966288308e-06
268,268,GA,1.208562694424128e-08,501,53.421018963884556,1.871845004846649e-06
269,269,GA,3.4825956876574515e-08,501,5.072795171477183e-06,19.716038083216038
270,270,GA,1.0266176733879198e-08,501,75.69881181562455,1.3210240683809111e-06
271,271,GA,1.36635708948404e-09,501,8.820801361508734,1.1336758964761706e-05
272,272,GA,1.0204000816715285e-08,501,98.53624884924629,1.0148549509529196e-06
273,273,GA,1.099711388595875e-08,501,12.717927478123578,7.86292021825631e-06
274,274,GA,1.0243439832662253e-08,501,82.65276729067952,1.2098808458323373e-06
275,275,GA,1.0545550656461434e-08,501,71.95387801551388,1.3898018100311933e-06
276,276,GA,1.0329472969497236e-08,501,93.7768498353169,1.0663498239417872e-06
277,277,GA,1.0634492502277279e-08,501,32.04518241029936,3.1205963653565954e-06
278,278,GA,8.566413272003923e-09,501,9.082246750327428e-06,11.010492803053612
279,279,GA,1.0295082249643829e-08,501,68.27402781230954,1.464685813941689e-06
280,280,GA,1.1246667012387514e-08,501,16.304361261796426,6.133328278063e-06
281,281,GA,1.0708063305099937e-08,501,3.349703141270663e-06,29.853546558289317
282,282,GA,2.2829409906165845e-06,501,6.4213197691755575,1.5573061042332953e-05
283,283,GA,1.051306006132412e-08,501,2.5332176382023536e-06,39.47548701133303
284,284,GA,1.0292826968481637e-08,501,1.374140978307599e-06,72.77302908507686
285,285,GA,1.0613252910637668e-08,501,3.0206476950284767e-06,33.105482694360965
286,286,GA,1.0218440114367342e-08,501,1.0862975313028851e-06,92.0558083775473
287,287,GA,1.073438996366145e-08,501,3.606906110936028e-06,27.724591290717726
288,288,GA,1.0750533045857624e-08,501,3.684785734937186e-06,27.138620050121034
289,289,GA,1.5845146129815474e-05,501,5.497319431456755,1.8192344853467483e-05
290,290,GA,1.1059696456678949e-08,501,5.1625877481254375e-06,19.37010836031406
291,291,GA,1.0966765266220104e-08,501,12.659649622591731,7.899112819422924e-06
292,292,GA,1.0527394681439686e-08,501,38.41723740461523,2.6029985735373638e-06
293,293,GA,1.0583305278845366e-08,501,34.78022715467336,2.8751968616655633e-06
294,294,GA,4.22334834504888e-08,501,1.203461730195019e-05,8.30807146197283
295,295,GA,7.034769331509709e-09,501,8.585826476571645,1.1646667103368961e-05
296,296,GA,1.1294371319347612e-08,501,15.460858752647134,6.467946027439376e-06
297,297,GA,1.0224091475510187e-08,501,91.73509496140139,1.0900929358428135e-06
298,298,GA,1.0543595742388768e-08,501,37.285380501679626,2.6820163467401324e-06
299,299,GA,1.0598944972004916e-08,501,2.9511819686888098e-06,33.884728598710105
0,0,ES,8.68449728537068e-11,44,1.1028054511518585e-05,9.067707569064765
1,1,ES,6.088426390744431e-11,47,9.10423445826576,1.0983985579386678e-05
2,2,ES,9.340378428250225e-11,50,9.1488203460594,1.0930277942515612e-05
3,3,ES,3.0083752791184086e-11,42,9.148609322404067,1.093058978843437e-05
4,4,ES,1.0991803598189612e-11,39,1.1007624874134317e-05,9.084632805039995
5,5,ES,9.634385976550142e-11,43,9.09528000364812,1.0994606627666008e-05
6,6,ES,3.297584913723573e-11,45,9.076555014537858,1.1017447696978932e-05
7,7,ES,4.323024244411711e-11,49,1.0912222281476337e-05,9.164056892746013
8,8,ES,7.3561820988513e-11,42,9.123429695427218,1.0960698611213228e-05
9,9,ES,6.265617477559986e-11,50,9.08210743071038,1.1010578287236468e-05
10,10,ES,9.33588964400573e-11,45,9.165907674901025,1.09100735422131e-05
11,11,ES,6.167748263815982e-11,49,1.0992746263645544e-05,9.096978718243538
12,12,ES,7.476592537740496e-11,51,1.1051464882385892e-05,9.04862578583564
13,13,ES,7.126743828356536e-11,45,1.1041189417786923e-05,9.056937534409826
14,14,ES,8.97783306802438e-12,42,9.092926810933578,1.0997587870363947e-05
15,15,ES,2.245439077363091e-11,45,9.12105616528834,1.096369141169831e-05
16,16,ES,1.466918121672616e-12,52,9.102347498518927,1.098618940844059e-05
17,17,ES,4.428684399841811e-11,52,9.168100926061724,1.090739416808845e-05
18,18,ES,6.016380339066465e-12,53,1.1004302166706167e-05,9.08734321436828
19,19,ES,9.91295987581445e-11,47,9.111755425294497,1.09747245824914e-05
20,20,ES,7.396520948435873e-11,44,9.17403454944374,1.090038078356373e-05
21,21,ES,1.717930890017353e-11,54,1.1022096086365493e-05,9.072700790221793
22,22,ES,7.029401041237059e-11,26,9.164325518362292,1.091193933217366e-05
23,23,ES,4.282374688015285e-11,49,1.090795482868722e-05,9.16762055376498
24,24,ES,4.360995369740942e-11,45,1.1042945767241675e-05,9.055524574875863
25,25,ES,9.317525189970148e-11,46,1.0970065594362087e-05,9.115803240222899
26,26,ES,3.476014787014651e-11,42,1.1036563218928599e-05,9.060818599522637
27,27,ES,1.4725064466509187e-11,50,1.0980001461304349e-05,9.107501833832071
28,28,ES,9.390152125048745e-11,49,9.177746821041458,1.0895986268412902e-05
29,29,ES,3.38866477768036e-11,47,9.082502542776169,1.1010124141818234e-05
30,30,ES,4.2431767234018386e-11,61,1.091853653441651e-05,9.158706410707689
31,31,ES,2.1410184743898194e-11,52,1.0946299414676031e-05,9.135476692496612
32,32,ES,8.121428611740575e-11,44,1.0897590140606276e-05,9.176293963915565
33,33,ES,9.889745958701181e-11,46,9.115891201282565,1.0969962952547414e-05
34,34,ES,8.51778208781473e-11,40,1.087665864536224e-05,9.194000221933702
35,35,ES,1.300662957595855e-12,25,1.0993186754761257e-05,9.096547214567318
36,36,ES,8.035669881409628e-11,37,9.129026395416064,1.09539762859443e-05
37,37,ES,5.883022845579978e-12,44,9.084346927247632,1.1007944091843144e-05
38,38,ES,1.1060084796091942e-11,34,9.106751291577357,1.0980900795357175e-05
39,39,ES,3.80938703527441e-11,46,1.1037821171530249e-05,9.059789010091055
40,40,ES,5.4649970671257244e-11,42,9.041831431133232,1.105969300568953e-05
41,41,ES,6.403044713746973e-11,56,9.156190479739083,1.0921637618865333e-05
42,42,ES,7.459688852178658e-11,42,1.0912196780416687e-05,9.164112898982632
43,43,ES,3.0217920980740336e-11,47,9.126790668080671,1.0956698992967104e-05
44,44,ES,6.656501456142629e-11,44,1.1035912630316334e-05,9.061267677043181
45,45,ES,6.765132373518473e-11,54,1.1038483152104074e-05,9.059272926526601
46,46,ES,8.194993189164192e-11,42,1.0882111553938518e-05,9.189413743337953
47,47,ES,1.0200999898994605e-08,501,99.9999999965378,1.0000000000343067e-06
48,48,ES,4.992401522592309e-11,39,9.071202820056058,1.102396130741674e-05
49,49,ES,5.888988068980848e-11,47,1.0960256885404043e-05,9.123941493204907
50,50,ES,7.849673765555292e-11,47,1.1008829263123294e-05,9.08354084970963
51,51,ES,8.11388178889009e-11,59,1.094775634592255e-05,9.134369110874834
52,52,ES,8.334393883961821e-11,46,9.053474496916245,1.1045406562088857e-05
53,53,ES,2.93839771343938e-11,40,9.106865952731123,1.0980785544818616e-05
54,54,ES,1.0200999898994605e-08,501,1.0000000000030472e-06,99.99999999961895
55,55,ES,9.39941942763054e-11,56,1.0949532794527907e-05,9.132725212802947
56,56,ES,1.4977101854192528e-11,51,1.102348236774082e-05,9.07154188279428
57,57,ES,3.4797365971767075e-11,34,9.089728806988118,1.1001490069487494e-05
58,58,ES,4.664846488230006e-11,51,1.104314034528715e-05,9.055429096433915
59,59,ES,7.188931989991783e-11,48,9.101209908590892,1.0987643086824039e-05
60,60,ES,6.663012423815852e-11,48,1.0890932237166422e-05,9.181935991464712
61,61,ES,5.2129983202921794e-12,53,1.0981328585834706e-05,9.106387038963986
62,62,ES,1.424997480732031e-11,49,1.0980456837815754e-05,9.10705484453454
63,63,ES,3.7267840340072256e-11,45,1.1024248939242563e-05,9.070870445039445
64,64,ES,3.122011572150584e-11,44,1.1027235211167271e-05,9.068489523952088
65,65,ES,9.059521358792668e-11,42,9.154975993240189,1.0923108404924958e-05
66,66,ES,5.782369599817252e-11,46,9.129753365739912,1.095327682940579e-05
67,67,ES,4.423016069770009e-11,46,9.070840992516874,1.1024277099465493e-05
68,68,ES,4.4798619057446137e-11,45,1.096513123747394e-05,9.119877381934863
69,69,ES,5.098190157721574e-11,37,9.161268467706861,1.0915563118143976e-05
70,70,ES,2.0329269093795955e-11,49,1.0938303733955362e-05,9.14220621920307
71,71,ES,3.592344658714362e-12,52,9.109981326847596,1.097699119586523e-05
72,72,ES,3.5909649663974485e-11,53,1.0996078676505021e-05,9.094097874283724
73,73,ES,5.618074914724182e-11,39,1.0989723543711107e-05,9.099342110120933
74,74,ES,9.247052226436537e-11,39,1.1083160564122225e-05,9.02268754014482
75,75,ES,7.408935406582401e-11,47,9.186675090966856,1.0885315695151852e-05
76,76,ES,9.008911618582741e-11,52,9.192438581687934,1.0878475834351849e-05
77,77,ES,5.45597302207489e-12,49,1.0999496333666379e-05,9.091340506221032
78,78,ES,5.229511148196706e-11,49,9.122505955180547,1.0961823386358838e-05
79,79,ES,3.1702690108640486e-11,45,1.0941987987462762e-05,9.13914693472994
80,80,ES,3.559508166502237e-11,49,9.159576106951745,1.0917516911105757e-05
81,81,ES,1.584315198499487e-11,57,9.070631994485172,1.1024593400252506e-05
82,82,ES,2.215584208584954e-11,38,1.1022753586462206e-05,9.072118095881752
83,83,ES,2.6615822595312613e-11,56,1.1002578347798737e-05,9.088735233276893
84,84,ES,2.2839407818939266e-11,45,9.145695985279007,1.0934081209605495e-05
85,85,ES,5.865106846798022e-11,40,9.137421368909694,1.094393141379498e-05
86,86,ES,8.287135158385865e-12,45,9.130964745790044,1.0951734062867736e-05
87,87,ES,9.73218787283494e-12,40,9.123679026133173,1.0960517851277944e-05
88,88,ES,1.269810719431942e-11,54,1.0959968968526756e-05,9.124140592951386
89,89,ES,3.383422497626837e-11,48,9.157679016459504,1.091981772576319e-05
90,90,ES,9.00555305593239e-11,44,9.054109997853924,1.1044625477748215e-05
91,91,ES,4.473234012149204e-11,44,1.0958764824283452e-05,9.125057903351147
92,92,ES,6.3941087055562345e-12,52,9.097062740163993,1.0992533599253095e-05
93,93,ES,8.275940858335894e-11,50,1.0932963033134346e-05,9.146724257766186
94,94,ES,7.65907184456737e-11,54,9.188540658959335,1.0883133250908843e-05
95,95,ES,2.5079917106987424e-11,22,9.146304558198961,1.093340514115487e-05
96,96,ES,8.633051247526453e-11,48,9.194558247010413,1.0875994618424522e-05
97,97,ES,2.331924038719904e-11,43,1.094760659627795e-05,9.13445075239414
98,98,ES,7.502913215885995e-11,57,9.183993342952759,1.0888479850997956e-05
99,99,ES,2.29386215030487e-11,28,1.0937126445612133e-05,9.143145145775032
100,100,ES,9.219475844040509e-11,35,1.0913018214860747e-05,9.16343569329141
101,101,ES,7.630716240800709e-11,46,9.071618435650674,1.1023304930929214e-05
102,102,ES,2.5948783658009356e-11,50,9.136612574847007,1.0944932881027041e-05
103,103,ES,6.499994049031668e-11,41,1.0918127627328835e-05,9.159132149568684
104,104,ES,9.190523775275067e-11,56,9.033386862074286,1.1069991759570778e-05
105,105,ES,9.407610877325268e-11,46,1.0908466962198941e-05,9.167256931361857
106,106,ES,9.054890716155743e-12,57,1.0948300920965022e-05,9.133834940538579
107,107,ES,9.101469141452119e-11,43,1.1037614683997796e-05,9.060001065322554
108,108,ES,5.840518611831735e-11,44,9.169369104492366,1.0905915352420608e-05
109,109,ES,5.6731226486304126e-11,55,1.1045241660520154e-05,9.05363028379906
110,110,ES,2.576689834842862e-11,55,1.0963678558496278e-05,9.120982367305544
111,111,ES,5.37114802328884e-11,58,9.066121596081835,1.1030010927955284e-05
112,112,ES,3.814614941948483e-11,48,9.162855725724016,1.0913614599566874e-05
113,113,ES,8.06218295326128e-11,49,9.19140819774158,1.0879730434821435e-05
114,114,ES,6.684129887996624e-11,49,1.1024804959456655e-05,9.070390556660136
115,115,ES,6.398567619330778e-11,37,1.0918626236234304e-05,9.158609110750875
116,116,ES,8.399041632717316e-11,37,9.193022244995545,1.0877824063196854e-05
117,117,ES,9.439053843546074e-11,41,1.101335751004311e-05,9.079799110616376
118,118,ES,1.739939072067404e-11,42,1.1025368666551687e-05,9.069982192204822
119,119,ES,6.608624316934584e-11,44,9.082217838075293,1.1010611065769536e-05
120,120,ES,4.731980212328195e-11,34,9.135285921318134,1.0946631805151474e-05
121,121,ES,9.087376476428974e-11,55,9.024989835208828,1.1080320905418104e-05
122,122,ES,9.316519004007153e-11,49,1.0960404880761925e-05,9.123836840169576
123,123,ES,6.763607016229612e-11,47,1.1030529986888302e-05,9.0656853254363
124,124,ES,6.690446881824749e-11,37,1.1063932825946248e-05,9.038352484687769
125,125,ES,2.2176383422523405e-11,38,1.0942864325142316e-05,9.138346188774518
126,126,ES,2.151515660717601e-11,51,9.148169223825706,1.0931137362100394e-05
127,127,ES,1.0408721008441822e-11,61,9.086808645030619,1.1004990312574144e-05
128,128,ES,2.2997468866106718e-11,50,9.115183972556515,1.0970654132915232e-05
129,129,ES,1.7422553547306227e-11,54,1.0957787404816403e-05,9.125897257533365
130,130,ES,1.4316579335754898e-11,48,9.072525119742942,1.1022284473595143e-05
131,131,ES,9.040948541490128e-11,51,9.024515561056413,1.1080907481087096e-05
